time,gFx,gFy,gFz,TgF
66.4300,0.1154,-0.0522,0.9857,0.994
66.4350,0.1149,-0.0517,0.9861,0.994
66.4360,0.1105,-0.0527,0.9866,0.994
66.4400,0.1081,-0.0542,0.9901,0.997
66.4400,0.1047,-0.0547,0.9891,0.996
66.4490,0.1037,-0.0537,0.9886,0.995
66.4490,0.1042,-0.0532,0.9925,0.999
66.4490,0.1018,-0.0542,0.9940,1.001
66.4510,0.0993,-0.0532,0.9940,1.000
66.4520,0.0993,-0.0517,0.9969,1.003
66.4570,0.0969,-0.0527,0.9988,1.005
66.4580,0.0944,-0.0542,1.0003,1.006
66.4590,0.0954,-0.0542,1.0018,1.008
66.4610,0.0925,-0.0537,1.0032,1.009
66.4640,0.0925,-0.0527,1.0052,1.011
66.4670,0.0944,-0.0512,1.0047,1.010
66.4700,0.0934,-0.0508,1.0052,1.011
66.4720,0.0939,-0.0498,1.0052,1.011
66.4760,0.0944,-0.0498,1.0032,1.009
66.4780,0.0925,-0.0503,1.0042,1.010
66.4790,0.0959,-0.0493,1.0047,1.010
66.4830,0.0983,-0.0488,1.0003,1.006
66.4850,0.0998,-0.0483,0.9959,1.002
66.4870,0.1032,-0.0468,0.9925,0.999
66.4920,0.1062,-0.0449,0.9886,0.995
66.4930,0.1081,-0.0468,0.9842,0.991
66.4950,0.1096,-0.0468,0.9813,0.988
66.4980,0.1105,-0.0464,0.9808,0.988
66.5020,0.1101,-0.0468,0.9773,0.985
66.5020,0.1135,-0.0488,0.9754,0.983
66.5090,0.1154,-0.0488,0.9749,0.983
66.5090,0.1154,-0.0503,0.9749,0.983
66.5110,0.1154,-0.0512,0.9754,0.984
66.5120,0.1164,-0.0512,0.9759,0.984
66.5140,0.1174,-0.0527,0.9754,0.984
66.5180,0.1154,-0.0542,0.9759,0.984
66.5200,0.1164,-0.0532,0.9793,0.988
66.5260,0.1149,-0.0542,0.9817,0.990
66.5260,0.1130,-0.0556,0.9852,0.993
66.5290,0.1140,-0.0547,0.9857,0.994
66.5290,0.1174,-0.0556,0.9896,0.998
66.5310,0.1179,-0.0566,0.9930,1.002
66.5350,0.1159,-0.0561,0.9954,1.004
66.5370,0.1159,-0.0556,1.0013,1.010
66.5420,0.1164,-0.0556,1.0057,1.014
66.5460,0.1159,-0.0552,1.0072,1.015
66.5470,0.1174,-0.0571,1.0086,1.017
66.5470,0.1179,-0.0566,1.0120,1.020
66.5500,0.1174,-0.0552,1.0125,1.021
66.5520,0.1193,-0.0547,1.0135,1.022
66.5670,0.1189,-0.0537,1.0125,1.021
66.5670,0.1184,-0.0532,1.0101,1.018
66.5680,0.1198,-0.0532,1.0076,1.016
66.5680,0.1193,-0.0512,1.0072,1.015
66.5680,0.1179,-0.0517,1.0008,1.009
66.5690,0.1218,-0.0488,0.9974,1.006
66.5710,0.1208,-0.0473,0.9949,1.003
66.5720,0.1203,-0.0464,0.9920,1.000
66.5900,0.1193,-0.0483,0.9901,0.998
66.5910,0.1184,-0.0488,0.9866,0.995
66.5910,0.1184,-0.0498,0.9866,0.995
66.5910,0.1198,-0.0508,0.9832,0.992
66.5920,0.1193,-0.0488,0.9813,0.990
66.5920,0.1189,-0.0512,0.9822,0.991
66.5920,0.1193,-0.0512,0.9837,0.992
66.5930,0.1174,-0.0517,0.9847,0.993
66.5960,0.1189,-0.0532,0.9901,0.999
66.5970,0.1159,-0.0542,0.9940,1.002
66.6010,0.1125,-0.0561,0.9988,1.007
66.6120,0.1120,-0.0542,1.0037,1.011
66.6120,0.1135,-0.0532,1.0057,1.013
66.6120,0.1159,-0.0532,1.0086,1.017
66.6130,0.1145,-0.0537,1.0101,1.018
66.6130,0.1145,-0.0503,1.0106,1.018
66.6150,0.1159,-0.0483,1.0101,1.018
66.6200,0.1145,-0.0473,1.0086,1.016
66.6200,0.1159,-0.0464,1.0062,1.014
66.6250,0.1169,-0.0454,1.0057,1.013
66.6250,0.1159,-0.0434,1.0052,1.013
66.6280,0.1184,-0.0444,1.0028,1.011
66.6300,0.1213,-0.0429,0.9998,1.008
66.6330,0.1247,-0.0420,0.9984,1.007
66.6440,0.1252,-0.0420,0.9979,1.007
66.6450,0.1242,-0.0424,0.9979,1.006
66.6450,0.1262,-0.0424,0.9969,1.006
66.6450,0.1247,-0.0429,0.9954,1.004
66.6450,0.1272,-0.0420,0.9940,1.003
66.6460,0.1281,-0.0415,0.9910,1.000
66.6480,0.1247,-0.0429,0.9866,0.995
66.6530,0.1272,-0.0424,0.9847,0.994
66.6600,0.1286,-0.0439,0.9822,0.992
66.6600,0.1267,-0.0454,0.9783,0.988
66.6610,0.1267,-0.0464,0.9754,0.985
66.6630,0.1267,-0.0459,0.9725,0.982
66.6640,0.1262,-0.0459,0.9695,0.979
66.6670,0.1272,-0.0488,0.9676,0.977
66.6690,0.1281,-0.0493,0.9666,0.976
66.6740,0.1286,-0.0493,0.9676,0.977
66.6740,0.1262,-0.0517,0.9705,0.980
66.6790,0.1247,-0.0537,0.9744,0.984
66.6790,0.1242,-0.0556,0.9783,0.988
66.6830,0.1233,-0.0561,0.9808,0.990
66.6850,0.1189,-0.0581,0.9842,0.993
66.6880,0.1203,-0.0576,0.9886,0.998
66.6890,0.1198,-0.0576,0.9920,1.001
66.6930,0.1193,-0.0576,0.9930,1.002
66.6940,0.1203,-0.0566,0.9954,1.004
66.6970,0.1213,-0.0581,0.9969,1.006
66.6980,0.1203,-0.0571,0.9979,1.007
66.7030,0.1193,-0.0556,0.9993,1.008
66.7030,0.1198,-0.0556,0.9979,1.007
66.7080,0.1228,-0.0542,0.9984,1.007
66.7090,0.1252,-0.0532,0.9998,1.009
66.7110,0.1262,-0.0508,0.9993,1.009
66.7150,0.1267,-0.0512,0.9988,1.008
66.7150,0.1272,-0.0493,1.0018,1.011
66.7190,0.1281,-0.0488,1.0023,1.012
66.7210,0.1286,-0.0493,1.0018,1.011
66.7250,0.1281,-0.0483,1.0032,1.013
66.7260,0.1306,-0.0473,1.0003,1.010
66.7300,0.1325,-0.0444,0.9959,1.006
66.7310,0.1335,-0.0434,0.9940,1.004
66.7340,0.1316,-0.0424,0.9891,0.999
66.7370,0.1316,-0.0410,0.9837,0.993
66.7390,0.1316,-0.0405,0.9793,0.989
66.7430,0.1306,-0.0395,0.9744,0.984
66.7430,0.1291,-0.0400,0.9686,0.978
66.7470,0.1277,-0.0400,0.9632,0.972
66.7480,0.1272,-0.0390,0.9607,0.970
66.7530,0.1262,-0.0395,0.9602,0.969
66.7620,0.1218,-0.0420,0.9612,0.970
66.7620,0.1203,-0.0439,0.9617,0.970
66.7630,0.1184,-0.0464,0.9637,0.972
66.7630,0.1135,-0.0483,0.9690,0.977
66.7630,0.1120,-0.0498,0.9754,0.983
66.7670,0.1091,-0.0517,0.9778,0.985
66.7690,0.1057,-0.0527,0.9827,0.990
66.7740,0.1052,-0.0527,0.9857,0.993
66.7750,0.1027,-0.0542,0.9891,0.996
66.7780,0.1003,-0.0547,0.9896,0.996
66.7780,0.0988,-0.0552,0.9905,0.997
66.7820,0.0969,-0.0566,0.9901,0.996
66.7840,0.0988,-0.0552,0.9925,0.999
66.7860,0.0993,-0.0561,0.9915,0.998
66.7910,0.1003,-0.0566,0.9866,0.993
66.7950,0.1008,-0.0547,0.9861,0.993
66.7950,0.1042,-0.0542,0.9852,0.992
66.7960,0.1047,-0.0552,0.9808,0.988
66.8000,0.1057,-0.0552,0.9778,0.985
66.8030,0.1086,-0.0556,0.9778,0.985
66.8030,0.1110,-0.0552,0.9764,0.984
66.8070,0.1115,-0.0561,0.9725,0.980
66.8080,0.1140,-0.0566,0.9690,0.977
66.8130,0.1164,-0.0561,0.9651,0.974
66.8130,0.1198,-0.0561,0.9642,0.973
66.8190,0.1213,-0.0556,0.9607,0.970
66.8190,0.1223,-0.0566,0.9544,0.964
66.8250,0.1233,-0.0566,0.9534,0.963
66.8250,0.1233,-0.0552,0.9510,0.961
66.8260,0.1218,-0.0566,0.9500,0.959
66.8310,0.1242,-0.0576,0.9500,0.960
66.8310,0.1272,-0.0591,0.9510,0.961
66.8370,0.1272,-0.0591,0.9524,0.963
66.8370,0.1267,-0.0591,0.9568,0.967
66.8460,0.1257,-0.0605,0.9627,0.973
66.8470,0.1237,-0.0615,0.9686,0.978
66.8470,0.1223,-0.0625,0.9754,0.985
66.8480,0.1208,-0.0625,0.9813,0.991
66.8480,0.1193,-0.0625,0.9857,0.995
66.8520,0.1189,-0.0620,0.9901,0.999
66.8670,0.1159,-0.0620,0.9920,1.001
66.8670,0.1164,-0.0591,0.9915,1.000
66.8680,0.1164,-0.0576,0.9920,1.000
66.8680,0.1159,-0.0552,0.9915,1.000
66.8680,0.1164,-0.0552,0.9891,0.997
66.8690,0.1159,-0.0532,0.9861,0.994
66.8720,0.1159,-0.0517,0.9832,0.991
66.8720,0.1159,-0.0498,0.9773,0.985
66.8780,0.1184,-0.0483,0.9739,0.982
66.8780,0.1198,-0.0473,0.9700,0.979
66.8800,0.1193,-0.0478,0.9686,0.977
66.8810,0.1193,-0.0473,0.9651,0.974
66.8840,0.1179,-0.0464,0.9651,0.973
66.8900,0.1179,-0.0459,0.9646,0.973
66.8900,0.1184,-0.0454,0.9612,0.970
66.8910,0.1189,-0.0439,0.9588,0.967
66.8940,0.1179,-0.0454,0.9554,0.964
66.8950,0.1189,-0.0439,0.9524,0.961
66.8980,0.1189,-0.0429,0.9510,0.959
66.9010,0.1174,-0.0439,0.9485,0.957
66.9050,0.1154,-0.0444,0.9490,0.957
66.9080,0.1154,-0.0449,0.9446,0.953
66.9080,0.1149,-0.0454,0.9466,0.955
66.9120,0.1149,-0.0464,0.9480,0.956
66.9130,0.1130,-0.0483,0.9495,0.957
66.9150,0.1110,-0.0483,0.9554,0.963
66.9180,0.1105,-0.0498,0.9651,0.973
66.9210,0.1071,-0.0537,0.9720,0.979
66.9240,0.1071,-0.0566,0.9817,0.989
66.9250,0.1042,-0.0576,0.9896,0.997
66.9280,0.1037,-0.0586,0.9954,1.003
66.9320,0.1066,-0.0591,0.9998,1.007
66.9330,0.1076,-0.0561,1.0018,1.009
66.9350,0.1091,-0.0547,1.0013,1.009
66.9390,0.1091,-0.0547,0.9964,1.004
66.9400,0.1120,-0.0527,0.9959,1.004
66.9420,0.1130,-0.0527,0.9896,0.997
66.9460,0.1130,-0.0517,0.9832,0.991
66.9480,0.1149,-0.0512,0.9793,0.987
66.9510,0.1164,-0.0498,0.9720,0.980
66.9540,0.1193,-0.0493,0.9676,0.976
66.9550,0.1213,-0.0493,0.9651,0.974
66.9580,0.1223,-0.0503,0.9646,0.974
66.9600,0.1228,-0.0527,0.9666,0.976
66.9620,0.1223,-0.0542,0.9671,0.976
66.9640,0.1223,-0.0542,0.9715,0.981
66.9680,0.1242,-0.0561,0.9739,0.983
66.9710,0.1237,-0.0576,0.9764,0.986
66.9720,0.1247,-0.0566,0.9749,0.984
66.9770,0.1252,-0.0561,0.9729,0.983
66.9770,0.1272,-0.0561,0.9710,0.981
66.9800,0.1277,-0.0537,0.9690,0.979
66.9830,0.1242,-0.0537,0.9656,0.975
66.9870,0.1223,-0.0532,0.9602,0.969
66.9880,0.1218,-0.0532,0.9568,0.966
66.9900,0.1223,-0.0527,0.9568,0.966
66.9930,0.1223,-0.0512,0.9563,0.965
66.9950,0.1213,-0.0537,0.9573,0.966
66.9980,0.1189,-0.0552,0.9598,0.969
67.0000,0.1174,-0.0566,0.9651,0.974
67.0050,0.1140,-0.0591,0.9734,0.982
67.0050,0.1115,-0.0595,0.9813,0.989
67.0090,0.1110,-0.0615,0.9881,0.996
67.0110,0.1110,-0.0625,0.9935,1.002
67.0130,0.1101,-0.0615,0.9984,1.006
67.0160,0.1086,-0.0610,1.0018,1.009
67.0170,0.1096,-0.0600,1.0003,1.008
67.0210,0.1130,-0.0586,1.0008,1.009
67.0230,0.1140,-0.0581,0.9984,1.007
67.0240,0.1130,-0.0542,0.9935,1.001
67.0270,0.1145,-0.0522,0.9905,0.998
67.0290,0.1149,-0.0508,0.9847,0.993
67.0330,0.1179,-0.0488,0.9798,0.988
67.0370,0.1223,-0.0483,0.9764,0.985
67.0370,0.1213,-0.0483,0.9744,0.983
67.0420,0.1208,-0.0459,0.9729,0.981
67.0420,0.1208,-0.0454,0.9725,0.981
67.0450,0.1198,-0.0459,0.9744,0.983
67.0470,0.1193,-0.0449,0.9759,0.984
67.0490,0.1203,-0.0468,0.9788,0.987
67.0530,0.1193,-0.0464,0.9793,0.988
67.0550,0.1198,-0.0464,0.9783,0.987
67.0570,0.1193,-0.0454,0.9749,0.983
67.0590,0.1223,-0.0444,0.9734,0.982
67.0620,0.1242,-0.0444,0.9715,0.980
67.0640,0.1237,-0.0439,0.9700,0.979
67.0670,0.1208,-0.0434,0.9705,0.979
67.0700,0.1174,-0.0434,0.9681,0.976
67.0710,0.1159,-0.0424,0.9681,0.976
67.0750,0.1184,-0.0420,0.9715,0.980
67.0780,0.1169,-0.0434,0.9754,0.983
67.0790,0.1164,-0.0444,0.9813,0.989
67.0830,0.1164,-0.0459,0.9905,0.998
67.0860,0.1115,-0.0459,0.9969,1.004
67.0910,0.1110,-0.0464,1.0028,1.010
67.0910,0.1105,-0.0493,1.0081,1.015
67.0920,0.1105,-0.0488,1.0125,1.020
67.0950,0.1110,-0.0483,1.0135,1.021
67.0970,0.1130,-0.0454,1.0125,1.020
67.0990,0.1145,-0.0439,1.0111,1.018
67.1040,0.1169,-0.0449,1.0072,1.015
67.1040,0.1154,-0.0464,1.0037,1.011
67.1100,0.1145,-0.0454,0.9998,1.007
67.1100,0.1149,-0.0444,0.9974,1.005
67.1140,0.1179,-0.0434,0.9930,1.001
67.1140,0.1203,-0.0454,0.9896,0.998
67.1190,0.1203,-0.0444,0.9876,0.996
67.1200,0.1228,-0.0449,0.9861,0.995
67.1260,0.1213,-0.0449,0.9842,0.993
67.1270,0.1228,-0.0459,0.9871,0.996
67.1270,0.1228,-0.0483,0.9886,0.997
67.1310,0.1228,-0.0478,0.9871,0.996
67.1310,0.1247,-0.0483,0.9866,0.996
67.1370,0.1247,-0.0473,0.9832,0.992
67.1370,0.1252,-0.0459,0.9817,0.991
67.1450,0.1257,-0.0464,0.9778,0.987
67.1450,0.1257,-0.0454,0.9759,0.985
67.1450,0.1257,-0.0444,0.9744,0.983
67.1490,0.1252,-0.0454,0.9729,0.982
67.1520,0.1233,-0.0454,0.9739,0.983
67.1610,0.1198,-0.0483,0.9744,0.983
67.1620,0.1198,-0.0478,0.9759,0.984
67.1630,0.1218,-0.0473,0.9808,0.989
67.1640,0.1203,-0.0473,0.9861,0.995
67.1820,0.1198,-0.0508,0.9940,1.002
67.1830,0.1174,-0.0522,0.9993,1.008
67.1830,0.1149,-0.0532,1.0081,1.016
67.1840,0.1140,-0.0542,1.0164,1.024
67.1840,0.1125,-0.0537,1.0218,1.029
67.1850,0.1145,-0.0532,1.0257,1.033
67.1850,0.1145,-0.0532,1.0291,1.037
67.1850,0.1159,-0.0517,1.0277,1.035
67.1860,0.1179,-0.0493,1.0247,1.033
67.1900,0.1198,-0.0483,1.0203,1.028
67.1900,0.1198,-0.0473,1.0150,1.023
67.1900,0.1198,-0.0449,1.0101,1.018
67.1940,0.1198,-0.0429,1.0028,1.011
67.1940,0.1203,-0.0420,0.9969,1.005
67.1960,0.1228,-0.0415,0.9910,0.999
67.2020,0.1257,-0.0410,0.9857,0.994
67.2030,0.1252,-0.0395,0.9817,0.990
67.2090,0.1272,-0.0400,0.9803,0.989
67.2090,0.1272,-0.0420,0.9822,0.991
67.2100,0.1272,-0.0420,0.9847,0.994
67.2120,0.1277,-0.0439,0.9852,0.994
67.2150,0.1286,-0.0444,0.9852,0.995
67.2170,0.1291,-0.0439,0.9901,0.999
67.2210,0.1320,-0.0454,0.9896,0.999
67.2220,0.1325,-0.0449,0.9925,1.002
67.2260,0.1316,-0.0473,0.9940,1.004
67.2270,0.1296,-0.0498,0.9993,1.009
67.2290,0.1306,-0.0503,1.0042,1.014
67.2340,0.1301,-0.0512,1.0072,1.017
67.2340,0.1311,-0.0537,1.0120,1.022
67.2410,0.1301,-0.0532,1.0174,1.027
67.2420,0.1311,-0.0517,1.0203,1.030
67.2420,0.1291,-0.0512,1.0218,1.031
67.2460,0.1311,-0.0512,1.0252,1.035
67.2530,0.1306,-0.0517,1.0316,1.041
67.2540,0.1296,-0.0527,1.0326,1.042
67.2540,0.1291,-0.0527,1.0311,1.040
67.2650,0.1316,-0.0508,1.0301,1.040
67.2650,0.1340,-0.0498,1.0287,1.039
67.2650,0.1325,-0.0483,1.0238,1.033
67.2660,0.1335,-0.0488,1.0199,1.030
67.2660,0.1355,-0.0483,1.0164,1.027
67.2700,0.1340,-0.0464,1.0140,1.024
67.2700,0.1345,-0.0459,1.0072,1.017
67.2850,0.1374,-0.0454,1.0032,1.014
67.2860,0.1350,-0.0444,1.0003,1.010
67.2860,0.1364,-0.0434,0.9954,1.006
67.2860,0.1389,-0.0439,0.9930,1.004
67.2870,0.1360,-0.0449,0.9915,1.002
67.2870,0.1340,-0.0444,0.9920,1.002
67.2870,0.1325,-0.0454,0.9910,1.001
67.2900,0.1301,-0.0468,0.9940,1.004
67.2920,0.1286,-0.0488,0.9959,1.005
67.2930,0.1272,-0.0473,0.9949,1.004
67.2970,0.1252,-0.0468,0.9935,1.002
67.2990,0.1242,-0.0493,0.9925,1.001
67.3030,0.1228,-0.0488,0.9935,1.002
67.3110,0.1213,-0.0503,0.9940,1.003
67.3120,0.1164,-0.0512,0.9920,1.000
67.3120,0.1140,-0.0522,0.9896,0.997
67.3130,0.1149,-0.0517,0.9940,1.002
67.3130,0.1115,-0.0537,0.9935,1.001
67.3170,0.1086,-0.0542,0.9930,1.000
67.3230,0.1096,-0.0537,0.9949,1.002
67.3230,0.1066,-0.0537,0.9944,1.002
67.3260,0.1042,-0.0542,0.9969,1.004
67.3260,0.1027,-0.0586,1.0008,1.008
67.3290,0.0993,-0.0571,1.0047,1.011
67.3320,0.0998,-0.0566,1.0062,1.013
67.3360,0.0998,-0.0576,1.0101,1.017
67.3380,0.1022,-0.0581,1.0125,1.019
67.3380,0.1022,-0.0586,1.0120,1.019
67.3420,0.1062,-0.0547,1.0106,1.018
67.3450,0.1096,-0.0542,1.0081,1.016
67.3470,0.1115,-0.0522,1.0052,1.013
67.3470,0.1120,-0.0498,1.0018,1.009
67.3590,0.1115,-0.0483,1.0008,1.008
67.3590,0.1140,-0.0483,0.9984,1.006
67.3590,0.1159,-0.0468,0.9930,1.001
67.3600,0.1179,-0.0459,0.9866,0.995
67.3620,0.1189,-0.0444,0.9817,0.990
67.3650,0.1213,-0.0420,0.9783,0.987
67.3650,0.1233,-0.0420,0.9773,0.986
67.3770,0.1213,-0.0424,0.9754,0.984
67.3770,0.1193,-0.0454,0.9734,0.982
67.3830,0.1208,-0.0468,0.9734,0.982
67.3830,0.1189,-0.0468,0.9749,0.983
67.3830,0.1193,-0.0483,0.9749,0.983
67.3840,0.1179,-0.0488,0.9754,0.984
67.3840,0.1189,-0.0488,0.9778,0.986
67.3850,0.1179,-0.0512,0.9798,0.988
67.3920,0.1149,-0.0517,0.9842,0.992
67.3920,0.1125,-0.0522,0.9852,0.993
67.3930,0.1140,-0.0532,0.9891,0.997
67.3990,0.1135,-0.0552,0.9915,1.000
67.3990,0.1101,-0.0537,0.9944,1.002
67.4070,0.1101,-0.0547,0.9979,1.005
67.4070,0.1096,-0.0547,1.0008,1.008
67.4130,0.1115,-0.0542,1.0052,1.013
67.4140,0.1120,-0.0547,1.0047,1.012
67.4140,0.1115,-0.0537,1.0057,1.013
67.4140,0.1140,-0.0532,1.0052,1.013
67.4210,0.1169,-0.0498,1.0037,1.012
67.4220,0.1169,-0.0478,1.0018,1.010
67.4220,0.1189,-0.0493,0.9944,1.003
67.4260,0.1233,-0.0478,0.9915,1.000
67.4260,0.1262,-0.0483,0.9871,0.996
67.4290,0.1267,-0.0464,0.9813,0.990
67.4310,0.1281,-0.0473,0.9769,0.986
67.4340,0.1306,-0.0483,0.9705,0.980
67.4430,0.1320,-0.0468,0.9666,0.977
67.4430,0.1360,-0.0488,0.9637,0.974
67.4430,0.1364,-0.0493,0.9598,0.971
67.4440,0.1369,-0.0503,0.9583,0.969
67.4470,0.1389,-0.0527,0.9598,0.971
67.4480,0.1399,-0.0542,0.9607,0.972
67.4590,0.1389,-0.0552,0.9642,0.976
67.4590,0.1394,-0.0552,0.9661,0.978
67.4600,0.1384,-0.0561,0.9676,0.979
67.4600,0.1408,-0.0581,0.9676,0.979
67.4610,0.1413,-0.0571,0.9681,0.980
67.4620,0.1413,-0.0566,0.9715,0.983
67.4660,0.1418,-0.0581,0.9749,0.987
67.4680,0.1404,-0.0586,0.9739,0.986
67.4700,0.1389,-0.0591,0.9769,0.988
67.4740,0.1379,-0.0576,0.9769,0.988
67.4750,0.1364,-0.0561,0.9783,0.989
67.4800,0.1355,-0.0552,0.9827,0.994
67.4800,0.1340,-0.0571,0.9842,0.995
67.4830,0.1330,-0.0566,0.9847,0.995
67.4870,0.1306,-0.0566,0.9861,0.996
67.4880,0.1286,-0.0566,0.9881,0.998
67.4930,0.1286,-0.0571,0.9935,1.003
67.4940,0.1262,-0.0571,0.9940,1.004
67.4970,0.1233,-0.0552,0.9915,1.001
67.4990,0.1223,-0.0547,0.9930,1.002
67.5000,0.1223,-0.0503,0.9915,1.000
67.5070,0.1228,-0.0503,0.9866,0.996
67.5080,0.1247,-0.0498,0.9808,0.990
67.5080,0.1252,-0.0483,0.9764,0.986
67.5150,0.1242,-0.0473,0.9700,0.979
67.5150,0.1218,-0.0464,0.9666,0.975
67.5150,0.1208,-0.0454,0.9602,0.969
67.5190,0.1242,-0.0449,0.9544,0.963
67.5210,0.1252,-0.0434,0.9510,0.960
67.5220,0.1233,-0.0439,0.9495,0.958
67.5270,0.1237,-0.0454,0.9475,0.957
67.5270,0.1203,-0.0454,0.9466,0.955
67.5310,0.1169,-0.0468,0.9500,0.958
67.5370,0.1179,-0.0464,0.9510,0.959
67.5370,0.1149,-0.0498,0.9534,0.962
67.5380,0.1145,-0.0517,0.9554,0.964
67.5400,0.1145,-0.0522,0.9583,0.967
67.5430,0.1125,-0.0517,0.9588,0.967
67.5450,0.1110,-0.0527,0.9632,0.971
67.5480,0.1101,-0.0537,0.9651,0.973
67.5500,0.1086,-0.0552,0.9671,0.975
67.5520,0.1066,-0.0556,0.9700,0.977
67.5550,0.1037,-0.0556,0.9734,0.981
67.5580,0.1037,-0.0586,0.9764,0.984
67.5620,0.1027,-0.0605,0.9778,0.985
67.5620,0.1003,-0.0591,0.9813,0.988
67.5720,0.0988,-0.0595,0.9813,0.988
67.5730,0.1003,-0.0600,0.9808,0.988
67.5730,0.1018,-0.0591,0.9842,0.991
67.5730,0.1037,-0.0595,0.9866,0.994
67.5750,0.1027,-0.0600,0.9871,0.994
67.5820,0.1052,-0.0581,0.9857,0.993
67.5830,0.1052,-0.0566,0.9847,0.992
67.5930,0.1096,-0.0561,0.9798,0.987
67.5940,0.1125,-0.0556,0.9759,0.984
67.5940,0.1169,-0.0556,0.9720,0.981
67.5940,0.1193,-0.0537,0.9681,0.977
67.5950,0.1223,-0.0532,0.9661,0.975
67.5950,0.1237,-0.0522,0.9632,0.972
67.5990,0.1277,-0.0537,0.9578,0.968
67.5990,0.1311,-0.0532,0.9554,0.966
67.6060,0.1325,-0.0522,0.9519,0.963
67.6070,0.1320,-0.0512,0.9475,0.958
67.6070,0.1360,-0.0503,0.9475,0.959
67.6090,0.1394,-0.0503,0.9485,0.960
67.6130,0.1369,-0.0517,0.9495,0.961
67.6150,0.1364,-0.0537,0.9519,0.963
67.6210,0.1364,-0.0542,0.9549,0.966
67.6210,0.1364,-0.0532,0.9573,0.968
67.6220,0.1360,-0.0542,0.9617,0.973
67.6260,0.1345,-0.0547,0.9646,0.976
67.6260,0.1330,-0.0542,0.9705,0.981
67.6310,0.1325,-0.0552,0.9749,0.985
67.6330,0.1301,-0.0566,0.9808,0.991
67.6400,0.1281,-0.0576,0.9871,0.997
67.6410,0.1277,-0.0571,0.9905,1.000
67.6410,0.1257,-0.0561,0.9959,1.005
67.6410,0.1247,-0.0547,0.9984,1.008
67.6490,0.1237,-0.0547,0.9974,1.007
67.6490,0.1223,-0.0522,0.9959,1.005
67.6490,0.1198,-0.0512,0.9954,1.004
67.6560,0.1184,-0.0517,0.9959,1.004
67.6560,0.1189,-0.0483,0.9944,1.003
67.6570,0.1179,-0.0483,0.9920,1.000
67.6650,0.1184,-0.0459,0.9901,0.998
67.6650,0.1213,-0.0439,0.9871,0.996
67.6650,0.1208,-0.0434,0.9822,0.991
67.6780,0.1203,-0.0410,0.9788,0.987
67.6780,0.1203,-0.0395,0.9739,0.982
67.6780,0.1228,-0.0390,0.9729,0.981
67.6790,0.1228,-0.0395,0.9705,0.979
67.6790,0.1233,-0.0405,0.9666,0.975
67.6790,0.1257,-0.0390,0.9637,0.973
67.6830,0.1262,-0.0390,0.9642,0.973
67.6880,0.1267,-0.0371,0.9598,0.969
67.6890,0.1291,-0.0376,0.9583,0.968
67.6900,0.1296,-0.0385,0.9568,0.966
67.6930,0.1291,-0.0385,0.9563,0.966
67.6940,0.1286,-0.0400,0.9583,0.968
67.6980,0.1267,-0.0415,0.9617,0.971
67.7020,0.1247,-0.0439,0.9661,0.975
67.7020,0.1237,-0.0449,0.9695,0.978
67.7080,0.1213,-0.0473,0.9744,0.983
67.7080,0.1203,-0.0478,0.9817,0.990
67.7120,0.1184,-0.0503,0.9896,0.998
67.7120,0.1145,-0.0508,0.9949,1.003
67.7160,0.1135,-0.0527,0.9998,1.008
67.7160,0.1135,-0.0512,1.0062,1.014
67.7240,0.1125,-0.0512,1.0076,1.015
67.7250,0.1115,-0.0512,1.0057,1.013
67.7250,0.1125,-0.0493,1.0052,1.013
67.7280,0.1120,-0.0478,1.0042,1.012
67.7310,0.1110,-0.0468,1.0013,1.009
67.7310,0.1096,-0.0473,0.9969,1.004
67.7390,0.1081,-0.0473,0.9954,1.002
67.7390,0.1105,-0.0478,0.9959,1.003
67.7390,0.1105,-0.0488,0.9930,1.000
67.7460,0.1135,-0.0478,0.9910,0.999
67.7470,0.1169,-0.0498,0.9896,0.998
67.7470,0.1213,-0.0468,0.9891,0.998
67.7520,0.1252,-0.0464,0.9876,0.997
67.7530,0.1242,-0.0473,0.9871,0.996
67.7620,0.1252,-0.0488,0.9861,0.995
67.7620,0.1272,-0.0508,0.9852,0.995
67.7630,0.1306,-0.0493,0.9837,0.994
67.7630,0.1325,-0.0493,0.9817,0.992
67.7630,0.1364,-0.0493,0.9769,0.988
67.7800,0.1379,-0.0488,0.9725,0.983
67.7800,0.1389,-0.0488,0.9686,0.980
67.7810,0.1404,-0.0454,0.9671,0.978
67.7810,0.1413,-0.0468,0.9676,0.979
67.7810,0.1394,-0.0503,0.9686,0.980
67.7820,0.1399,-0.0517,0.9744,0.986
67.7820,0.1369,-0.0537,0.9803,0.991
67.7900,0.1350,-0.0571,0.9861,0.997
67.7900,0.1335,-0.0571,0.9930,1.004
67.7900,0.1316,-0.0552,0.9984,1.008
67.7920,0.1301,-0.0571,1.0067,1.017
67.7960,0.1272,-0.0581,1.0101,1.020
67.7970,0.1228,-0.0576,1.0150,1.024
67.8000,0.1218,-0.0576,1.0194,1.028
67.8050,0.1208,-0.0556,1.0208,1.029
67.8050,0.1218,-0.0532,1.0218,1.030
67.8080,0.1213,-0.0522,1.0179,1.026
67.8100,0.1189,-0.0508,1.0150,1.023
67.8110,0.1184,-0.0468,1.0111,1.019
67.8140,0.1198,-0.0439,1.0057,1.014
67.8170,0.1203,-0.0434,1.0023,1.010
67.8220,0.1189,-0.0434,0.9988,1.007
