time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
98.892,-0.31,-0.03,0.96,0.03,0.01,0.06,0.01,-0.00,-0.01,0.00
98.895,-0.31,-0.03,0.96,0.03,0.01,0.06,0.01,-0.00,-0.01,0.00
98.896,-0.31,-0.03,0.96,-0.00,0.00,0.12,0.01,-0.00,-0.01,0.00
98.967,-0.30,-0.03,0.96,-0.00,0.00,0.12,0.01,-0.00,-0.01,0.00
98.968,-0.30,-0.03,0.96,-0.00,0.00,0.12,0.01,0.00,-0.01,0.00
98.969,-0.30,-0.03,0.96,0.02,-0.05,0.10,0.01,0.00,-0.01,0.00
99.027,-0.31,-0.02,0.95,0.02,-0.05,0.10,0.01,0.00,-0.01,0.00
99.03,-0.31,-0.02,0.95,0.02,-0.05,0.10,0.00,0.00,-0.01,0.00
99.031,-0.31,-0.02,0.95,-0.04,0.04,-0.00,0.00,0.00,-0.01,0.00
99.087,-0.31,-0.02,0.94,-0.04,0.04,-0.00,0.00,0.00,-0.01,0.00
99.089,-0.31,-0.02,0.94,-0.04,0.04,-0.00,0.01,0.00,-0.01,0.00
99.09,-0.31,-0.02,0.94,-0.03,0.01,-0.12,0.01,0.00,-0.01,0.00
99.166,-0.30,-0.03,0.94,-0.03,0.01,-0.12,0.01,0.00,-0.01,0.00
99.169,-0.30,-0.03,0.94,-0.03,0.01,-0.12,0.01,-0.00,-0.01,0.00
99.171,-0.30,-0.03,0.94,0.06,-0.04,-0.11,0.01,-0.00,-0.01,0.00
99.226,-0.30,-0.02,0.93,0.06,-0.04,-0.11,0.01,-0.00,-0.01,0.00
99.229,-0.30,-0.02,0.93,0.06,-0.04,-0.11,0.01,-0.00,-0.01,0.00
99.23,-0.30,-0.02,0.93,0.03,0.02,-0.14,0.01,-0.00,-0.01,0.00
99.286,-0.31,-0.03,0.95,0.03,0.02,-0.14,0.01,-0.00,-0.01,0.00
99.288,-0.31,-0.03,0.95,0.03,0.02,-0.14,0.01,-0.01,-0.01,0.00
99.29,-0.31,-0.03,0.95,-0.00,-0.01,0.04,0.01,-0.01,-0.01,0.00
99.365,-0.31,-0.03,0.96,-0.00,-0.01,0.04,0.01,-0.01,-0.01,0.00
99.369,-0.31,-0.03,0.96,-0.00,-0.01,0.04,0.01,-0.00,-0.02,0.00
99.37,-0.31,-0.03,0.96,-0.05,-0.02,0.14,0.01,-0.00,-0.02,0.00
99.425,-0.31,-0.03,0.96,-0.05,-0.02,0.14,0.01,-0.00,-0.02,0.00
99.427,-0.31,-0.03,0.96,-0.02,0.00,0.13,0.01,-0.00,-0.02,0.00
99.428,-0.31,-0.03,0.96,-0.02,0.00,0.13,0.01,0.00,-0.01,0.00
99.486,-0.31,-0.03,0.96,-0.02,0.00,0.13,0.01,0.00,-0.01,0.00
99.488,-0.31,-0.03,0.96,-0.02,0.00,0.13,0.01,-0.00,-0.01,0.00
99.489,-0.31,-0.03,0.96,-0.00,-0.01,0.07,0.01,-0.00,-0.01,0.00
99.565,-0.31,-0.03,0.95,-0.00,-0.01,0.07,0.01,-0.00,-0.01,0.00
99.568,-0.31,-0.03,0.95,-0.00,-0.01,0.07,0.00,0.00,-0.01,0.00
99.57,-0.31,-0.03,0.95,-0.07,-0.00,-0.01,0.00,0.00,-0.01,0.00
99.624,-0.32,-0.02,0.94,-0.07,-0.00,-0.01,0.00,0.00,-0.01,0.00
99.627,-0.32,-0.02,0.94,-0.07,-0.00,-0.01,0.00,0.00,-0.01,0.00
99.628,-0.32,-0.02,0.94,-0.14,0.03,-0.08,0.00,0.00,-0.01,0.00
99.683,-0.30,-0.03,0.93,-0.14,0.03,-0.08,0.00,0.00,-0.01,0.00
99.684,-0.30,-0.03,0.93,-0.14,0.03,-0.08,0.00,-0.00,-0.01,0.00
99.685,-0.30,-0.03,0.93,0.08,-0.02,-0.16,0.00,-0.00,-0.01,0.00
99.763,-0.29,-0.03,0.93,0.08,-0.02,-0.16,0.00,-0.00,-0.01,0.00
99.767,-0.29,-0.03,0.93,0.08,-0.02,-0.16,0.01,-0.01,-0.01,0.00
99.77,-0.29,-0.03,0.93,0.16,-0.04,-0.12,0.01,-0.01,-0.01,0.00
99.822,-0.29,-0.03,0.93,0.16,-0.04,-0.12,0.01,-0.01,-0.01,0.00
99.824,-0.29,-0.03,0.93,0.16,-0.01,-0.05,0.01,-0.01,-0.01,0.00
99.825,-0.29,-0.03,0.94,0.16,-0.01,-0.05,0.01,-0.01,-0.01,0.00
99.882,-0.30,-0.03,0.96,0.16,-0.01,-0.05,0.01,-0.01,-0.01,0.00
99.883,-0.30,-0.03,0.96,0.16,-0.01,-0.05,0.01,-0.02,-0.01,0.00
99.883,-0.30,-0.03,0.96,-0.01,-0.04,0.12,0.01,-0.02,-0.01,0.00
99.963,-0.33,-0.02,0.96,-0.01,-0.04,0.12,0.01,-0.02,-0.01,0.00
99.967,-0.33,-0.02,0.96,-0.01,-0.04,0.12,0.01,-0.01,-0.01,0.00
99.968,-0.33,-0.02,0.96,-0.23,0.05,0.15,0.01,-0.01,-0.01,0.00
100.027,-0.33,-0.02,0.96,-0.23,0.05,0.15,0.01,-0.01,-0.01,0.00
100.028,-0.33,-0.02,0.96,-0.23,0.05,0.15,0.00,-0.01,-0.01,0.00
100.028,-0.33,-0.02,0.96,-0.19,0.02,0.11,0.00,-0.01,-0.01,0.00
100.082,-0.31,-0.03,0.96,-0.19,0.02,0.11,0.00,-0.01,-0.01,0.00
100.083,-0.31,-0.03,0.96,-0.19,0.02,0.11,0.00,-0.01,-0.01,0.00
100.083,-0.31,-0.03,0.96,-0.04,-0.01,0.03,0.00,-0.01,-0.01,0.00
100.163,-0.30,-0.03,0.94,-0.04,-0.01,0.03,0.00,-0.01,-0.01,0.00
100.164,-0.30,-0.03,0.94,0.05,-0.02,-0.12,0.00,-0.01,-0.01,0.00
100.165,-0.30,-0.03,0.94,0.05,-0.02,-0.12,0.00,-0.01,-0.01,0.00
100.221,-0.29,-0.03,0.94,0.05,-0.02,-0.12,0.00,-0.01,-0.01,0.00
100.223,-0.29,-0.03,0.94,0.12,-0.00,-0.12,0.00,-0.01,-0.01,0.00
100.224,-0.29,-0.03,0.94,0.12,-0.00,-0.12,0.00,-0.01,-0.01,0.00
100.305,-0.30,-0.03,0.94,0.12,-0.00,-0.12,0.00,-0.01,-0.01,0.00
100.308,-0.30,-0.03,0.94,0.12,-0.00,-0.12,0.00,-0.01,-0.01,0.00
100.309,-0.30,-0.03,0.94,0.05,-0.06,-0.04,0.00,-0.01,-0.01,0.00
100.361,-0.30,-0.03,0.94,-0.06,0.01,-0.01,0.00,-0.01,-0.01,0.00
100.365,-0.30,-0.03,0.94,-0.06,0.01,-0.01,0.00,-0.01,-0.01,0.00
100.366,-0.31,-0.03,0.95,-0.06,0.01,-0.01,0.00,-0.01,-0.01,0.00
100.421,-0.32,-0.02,0.95,-0.06,0.01,-0.01,0.00,-0.01,-0.01,0.00
100.424,-0.32,-0.02,0.95,-0.06,0.01,-0.01,0.00,-0.01,-0.01,0.00
100.425,-0.32,-0.02,0.95,-0.16,0.04,-0.00,0.00,-0.01,-0.01,0.00
100.501,-0.31,-0.03,0.96,-0.16,0.04,-0.00,0.00,-0.01,-0.01,0.00
100.504,-0.31,-0.03,0.96,-0.16,0.04,-0.00,0.00,-0.02,-0.01,0.00
100.512,-0.31,-0.03,0.96,-0.09,-0.04,0.12,0.00,-0.02,-0.01,0.00
100.559,-0.30,-0.02,0.93,-0.09,-0.04,0.12,0.00,-0.02,-0.01,0.00
100.562,-0.30,-0.02,0.93,-0.09,-0.04,0.12,0.00,-0.02,-0.01,0.00
100.563,-0.30,-0.02,0.93,0.02,0.05,-0.15,0.00,-0.02,-0.01,0.00
100.621,-0.30,-0.03,0.95,0.02,0.05,-0.15,0.00,-0.02,-0.01,0.00
100.625,-0.30,-0.03,0.95,-0.01,-0.02,0.02,0.00,-0.02,-0.01,0.00
100.626,-0.30,-0.03,0.95,-0.01,-0.02,0.02,0.00,-0.02,-0.01,0.00
100.701,-0.30,-0.03,0.95,-0.01,-0.02,0.02,0.00,-0.02,-0.01,0.00
100.703,-0.30,-0.03,0.95,-0.01,-0.02,0.02,0.00,-0.02,-0.01,0.00
100.704,-0.30,-0.03,0.95,-0.03,-0.05,-0.01,0.00,-0.02,-0.01,0.00
100.76,-0.31,-0.03,0.96,-0.03,-0.05,-0.01,0.00,-0.02,-0.01,0.00
100.764,-0.31,-0.03,0.96,-0.03,-0.05,-0.01,0.00,-0.01,-0.01,0.00
100.765,-0.31,-0.03,0.96,-0.06,0.01,0.07,0.00,-0.01,-0.01,0.00
100.82,-0.31,-0.03,0.95,-0.06,0.01,0.07,0.00,-0.01,-0.01,0.00
100.823,-0.31,-0.03,0.95,-0.06,0.01,0.07,0.00,-0.01,-0.01,0.00
100.824,-0.31,-0.03,0.95,-0.11,-0.06,-0.01,0.00,-0.01,-0.01,0.00
100.9,-0.32,-0.03,0.95,-0.11,-0.06,-0.01,0.00,-0.01,-0.01,0.00
100.902,-0.32,-0.03,0.95,-0.11,-0.06,-0.01,0.00,-0.01,-0.01,0.00
100.903,-0.32,-0.03,0.95,-0.13,0.01,-0.01,0.00,-0.01,-0.01,0.00
100.96,-0.32,-0.03,0.95,-0.08,0.02,-0.14,0.00,-0.01,-0.01,0.00
100.962,-0.32,-0.03,0.95,-0.08,0.02,-0.14,0.00,-0.01,-0.01,0.00
100.964,-0.31,-0.03,0.94,-0.08,0.02,-0.14,0.00,-0.01,-0.01,0.00
101.018,-0.30,-0.03,0.93,-0.08,0.02,-0.14,0.00,-0.01,-0.01,0.00
101.024,-0.30,-0.03,0.93,-0.08,0.02,-0.14,0.00,-0.01,-0.01,0.00
101.026,-0.30,-0.03,0.93,-0.00,-0.00,-0.19,0.00,-0.01,-0.01,0.00
101.098,-0.30,-0.03,0.94,-0.00,-0.00,-0.19,0.00,-0.01,-0.01,0.00
101.1,-0.30,-0.03,0.94,-0.00,-0.00,-0.19,0.00,-0.02,-0.01,0.00
101.101,-0.30,-0.03,0.94,0.02,0.02,-0.06,0.00,-0.02,-0.01,0.00
101.159,-0.29,-0.03,0.95,0.02,0.02,-0.06,0.00,-0.02,-0.01,0.00
101.163,-0.29,-0.03,0.95,0.02,0.02,-0.06,0.00,-0.02,-0.01,0.00
101.164,-0.29,-0.03,0.95,0.07,-0.01,0.06,0.00,-0.02,-0.01,0.00
101.218,-0.30,-0.03,0.96,0.07,-0.01,0.06,0.00,-0.02,-0.01,0.00
101.219,-0.30,-0.03,0.96,0.07,-0.01,0.06,0.00,-0.02,-0.00,0.00
101.22,-0.30,-0.03,0.96,-0.04,-0.07,0.07,0.00,-0.02,-0.00,0.00
101.299,-0.30,-0.03,0.96,-0.04,-0.07,0.07,0.00,-0.02,-0.00,0.00
101.299,-0.30,-0.03,0.96,-0.04,-0.07,0.07,0.00,-0.02,-0.00,0.00
101.3,-0.30,-0.03,0.96,-0.03,-0.00,0.08,0.00,-0.02,-0.00,0.00
101.358,-0.30,-0.03,0.96,-0.03,-0.00,0.08,0.00,-0.01,-0.00,0.00
101.361,-0.30,-0.03,0.96,-0.17,-0.01,0.06,0.00,-0.01,-0.00,0.00
101.363,-0.32,-0.03,0.96,-0.17,-0.01,0.06,0.00,-0.01,-0.00,0.00
101.419,-0.33,-0.02,0.95,-0.17,-0.01,0.06,0.00,-0.01,-0.00,0.00
101.421,-0.33,-0.02,0.95,-0.30,0.03,-0.03,0.00,-0.01,-0.00,0.00
101.422,-0.33,-0.02,0.95,-0.30,0.03,-0.03,0.00,-0.01,-0.00,0.00
101.497,-0.33,-0.02,0.95,-0.30,0.03,-0.03,0.00,-0.01,-0.00,0.00
101.499,-0.33,-0.02,0.95,-0.30,0.03,-0.03,0.00,-0.01,-0.00,0.00
101.501,-0.33,-0.02,0.95,-0.24,0.05,-0.01,0.00,-0.01,-0.00,0.00
101.556,-0.32,-0.02,0.93,-0.24,0.05,-0.01,0.00,-0.01,-0.00,0.00
101.56,-0.32,-0.02,0.93,-0.24,0.05,-0.01,0.00,-0.01,-0.00,0.00
101.562,-0.32,-0.02,0.93,-0.11,0.03,-0.21,0.00,-0.01,-0.00,0.00
101.617,-0.29,-0.03,0.94,-0.11,0.03,-0.21,0.00,-0.01,-0.00,0.00
101.62,-0.29,-0.03,0.94,-0.11,0.03,-0.21,0.00,-0.02,-0.00,0.00
101.621,-0.29,-0.03,0.94,0.16,-0.05,-0.11,0.00,-0.02,-0.00,0.00
101.695,-0.28,-0.03,0.94,0.16,-0.05,-0.11,0.00,-0.02,-0.00,0.00
101.697,-0.28,-0.03,0.94,0.21,-0.02,-0.08,0.00,-0.02,-0.00,0.00
101.699,-0.28,-0.03,0.94,0.21,-0.02,-0.08,0.00,-0.02,-0.00,0.00
101.756,-0.31,-0.04,0.96,0.21,-0.02,-0.08,0.00,-0.02,-0.00,0.00
101.757,-0.31,-0.04,0.96,0.21,-0.02,-0.08,0.00,-0.01,-0.00,0.00
101.758,-0.31,-0.04,0.96,-0.14,-0.07,0.14,0.00,-0.01,-0.00,0.00
101.834,-0.32,-0.02,0.97,-0.14,-0.07,0.14,0.00,-0.01,-0.00,0.00
101.837,-0.32,-0.02,0.97,-0.14,-0.07,0.14,0.00,-0.01,-0.00,0.00
101.838,-0.32,-0.02,0.97,-0.21,0.03,0.19,0.00,-0.01,-0.00,0.00
101.894,-0.31,-0.03,0.95,-0.21,0.03,0.19,0.00,-0.01,-0.00,0.00
101.897,-0.31,-0.03,0.95,-0.21,0.03,0.19,0.00,-0.00,-0.00,0.00
101.898,-0.31,-0.03,0.95,-0.10,0.01,0.01,0.00,-0.00,-0.00,0.00
101.953,-0.31,-0.02,0.95,-0.10,0.01,0.01,0.00,-0.00,-0.00,0.00
101.955,-0.31,-0.02,0.95,-0.10,0.01,0.01,0.00,0.00,-0.00,0.00
101.956,-0.31,-0.02,0.95,-0.10,0.03,-0.00,0.00,0.00,-0.00,0.00
102.036,-0.30,-0.03,0.94,-0.10,0.03,-0.00,0.00,0.00,-0.00,0.00
102.038,-0.30,-0.03,0.94,-0.10,0.03,-0.00,0.00,-0.00,-0.00,0.00
102.039,-0.30,-0.03,0.94,0.01,-0.03,-0.13,0.00,-0.00,-0.00,0.00
102.092,-0.29,-0.02,0.94,0.01,-0.03,-0.13,0.00,-0.00,-0.00,0.00
102.095,-0.29,-0.02,0.94,0.01,-0.03,-0.13,0.00,-0.00,-0.00,0.00
102.096,-0.29,-0.02,0.94,0.09,0.02,-0.14,0.00,-0.00,-0.00,0.00
102.154,-0.30,-0.03,0.94,0.09,0.02,-0.14,0.00,-0.00,-0.00,0.00
102.157,-0.30,-0.03,0.94,0.09,0.02,-0.14,0.00,-0.01,0.00,0.00
102.158,-0.30,-0.03,0.94,-0.03,-0.02,-0.07,0.00,-0.01,0.00,0.00
102.233,-0.32,-0.03,0.95,-0.03,-0.02,-0.07,0.00,-0.01,0.00,0.00
102.259,-0.32,-0.03,0.95,-0.03,-0.02,-0.07,0.00,-0.01,-0.00,0.00
102.26,-0.32,-0.03,0.95,-0.14,-0.03,0.01,0.00,-0.01,-0.00,0.00
102.294,-0.32,-0.03,0.95,-0.14,-0.03,0.01,0.00,-0.01,-0.00,0.00
102.295,-0.32,-0.03,0.95,-0.12,0.02,0.07,0.00,-0.01,-0.00,0.00
102.295,-0.32,-0.03,0.96,-0.12,0.02,0.07,0.00,-0.01,-0.00,0.00
102.353,-0.32,-0.03,0.96,-0.12,0.02,0.07,0.00,-0.01,-0.00,0.00
102.353,-0.32,-0.03,0.96,-0.12,0.02,0.07,0.00,-0.00,0.00,0.00
102.354,-0.32,-0.03,0.96,-0.14,-0.03,0.10,0.00,-0.00,0.00,0.00
102.434,-0.32,-0.03,0.95,-0.14,-0.03,0.10,0.00,-0.00,0.00,0.00
102.437,-0.32,-0.03,0.95,-0.14,-0.03,0.10,0.00,0.00,0.00,0.00
102.439,-0.32,-0.03,0.95,-0.08,0.02,0.01,0.00,0.00,0.00,0.00
102.492,-0.30,-0.02,0.94,-0.08,0.02,0.01,0.00,0.00,0.00,0.00
102.496,-0.30,-0.02,0.94,0.04,0.05,-0.07,0.00,0.00,0.00,0.00
102.497,-0.30,-0.02,0.94,0.04,0.05,-0.07,-0.00,0.00,0.00,0.00
102.551,-0.30,-0.03,0.93,0.04,0.05,-0.07,-0.00,0.00,0.00,0.00
102.553,-0.30,-0.03,0.93,0.04,0.05,-0.07,0.00,0.00,0.00,0.00
102.555,-0.30,-0.03,0.93,0.03,-0.01,-0.15,0.00,0.00,0.00,0.00
102.633,-0.32,-0.02,0.94,0.03,-0.01,-0.15,0.00,0.00,0.00,0.00
102.639,-0.32,-0.02,0.94,0.03,-0.01,-0.15,-0.00,-0.00,-0.00,0.00
102.64,-0.32,-0.02,0.94,-0.14,0.02,-0.04,-0.00,-0.00,-0.00,0.00
102.692,-0.32,-0.02,0.95,-0.14,0.02,-0.04,-0.00,-0.00,-0.00,0.00
102.695,-0.32,-0.02,0.95,-0.14,0.02,-0.04,0.00,-0.00,-0.00,0.00
102.697,-0.32,-0.02,0.95,-0.11,0.02,-0.01,0.00,-0.00,-0.00,0.00
102.757,-0.31,-0.03,0.96,-0.11,0.02,-0.01,0.00,-0.00,-0.00,0.00
102.759,-0.31,-0.03,0.96,-0.11,0.02,-0.01,0.00,-0.00,-0.00,0.00
102.761,-0.31,-0.03,0.96,-0.05,-0.04,0.10,0.00,-0.00,-0.00,0.00
102.835,-0.31,-0.03,0.96,-0.05,-0.04,0.10,0.00,-0.00,-0.00,0.00
102.838,-0.31,-0.03,0.96,-0.05,-0.04,0.10,0.00,0.00,-0.00,0.00
102.84,-0.31,-0.03,0.96,0.02,-0.00,0.07,0.00,0.00,-0.00,0.00
102.889,-0.31,-0.03,0.96,0.02,-0.00,0.07,-0.00,0.00,-0.00,0.00
102.892,-0.31,-0.02,0.95,0.02,-0.00,0.07,-0.00,0.00,-0.00,0.00
102.895,-0.31,-0.02,0.95,0.03,0.04,0.01,-0.00,0.00,-0.00,0.00
102.95,-0.32,-0.03,0.94,0.03,0.04,0.01,-0.00,0.00,-0.00,0.00
102.953,-0.32,-0.03,0.94,0.03,0.04,0.01,-0.00,0.00,0.00,0.00
102.956,-0.32,-0.03,0.94,-0.05,0.01,-0.06,-0.00,0.00,0.00,0.00
103.031,-0.32,-0.03,0.94,-0.08,0.00,-0.12,-0.00,0.00,0.00,0.00
103.033,-0.32,-0.03,0.94,-0.08,0.00,-0.12,-0.00,0.00,0.00,0.00
103.035,-0.32,-0.03,0.94,-0.08,0.00,-0.12,0.00,0.00,-0.00,0.00
103.09,-0.32,-0.02,0.93,-0.08,0.00,-0.12,0.00,0.00,-0.00,0.00
103.093,-0.32,-0.02,0.93,-0.08,0.00,-0.12,-0.00,0.00,-0.00,0.00
103.095,-0.32,-0.02,0.93,-0.06,0.01,-0.16,-0.00,0.00,-0.00,0.00
103.151,-0.31,-0.03,0.94,-0.06,0.01,-0.16,-0.00,0.00,-0.00,0.00
103.156,-0.31,-0.03,0.94,-0.06,0.01,-0.16,0.00,-0.00,-0.00,0.00
103.157,-0.31,-0.03,0.94,0.05,-0.05,-0.02,0.00,-0.00,-0.00,0.00
103.231,-0.30,-0.03,0.96,0.05,-0.05,-0.02,0.00,-0.00,-0.00,0.00
103.233,-0.30,-0.03,0.96,0.05,-0.05,-0.02,0.00,-0.00,0.00,0.00
103.234,-0.30,-0.03,0.96,0.06,-0.04,0.09,0.00,-0.00,0.00,0.00
103.288,-0.31,-0.03,0.96,0.06,-0.04,0.09,0.00,-0.00,0.00,0.00
103.291,-0.31,-0.03,0.96,0.06,-0.04,0.09,0.00,-0.00,0.00,0.00
103.292,-0.31,-0.03,0.96,0.00,-0.01,0.11,0.00,-0.00,0.00,0.00
103.368,-0.31,-0.03,0.96,0.00,-0.01,0.11,0.00,-0.00,0.00,0.00
103.371,-0.31,-0.03,0.96,0.00,-0.01,0.11,0.00,-0.00,0.00,0.00
103.372,-0.31,-0.03,0.96,-0.02,-0.02,0.07,0.00,-0.00,0.00,0.00
103.429,-0.32,-0.02,0.94,-0.02,-0.02,0.07,0.00,-0.00,0.00,0.00
103.43,-0.32,-0.02,0.94,-0.02,-0.02,0.07,-0.00,0.00,0.00,0.00
103.43,-0.32,-0.02,0.94,-0.10,0.04,-0.05,-0.00,0.00,0.00,0.00
103.488,-0.32,-0.02,0.93,-0.10,0.04,-0.05,-0.00,0.00,0.00,0.00
103.49,-0.32,-0.02,0.93,-0.10,0.04,-0.05,0.00,0.00,0.00,0.00
103.49,-0.32,-0.02,0.93,-0.06,0.05,-0.14,0.00,0.00,0.00,0.00
103.567,-0.31,-0.03,0.94,-0.06,0.05,-0.14,0.00,0.00,0.00,0.00
103.571,-0.31,-0.03,0.94,-0.06,0.05,-0.14,-0.00,-0.00,0.00,0.00
103.572,-0.31,-0.03,0.94,0.01,-0.04,-0.08,-0.00,-0.00,0.00,0.00
103.637,-0.30,-0.02,0.94,0.01,-0.04,-0.08,-0.00,-0.00,0.00,0.00
103.639,-0.30,-0.02,0.94,0.01,-0.04,-0.08,-0.00,-0.00,0.00,0.00
103.641,-0.30,-0.02,0.94,0.10,0.02,-0.07,-0.00,-0.00,0.00,0.00
103.687,-0.30,-0.03,0.94,0.10,0.02,-0.07,-0.00,-0.00,0.00,0.00
103.689,-0.30,-0.03,0.94,0.10,0.02,-0.07,-0.00,-0.00,0.00,0.00
103.69,-0.30,-0.03,0.94,0.07,-0.02,-0.03,-0.00,-0.00,0.00,0.00
103.765,-0.31,-0.03,0.96,0.07,-0.02,-0.03,-0.00,-0.00,0.00,0.00
103.768,-0.31,-0.03,0.96,0.07,-0.02,-0.03,0.00,-0.00,-0.00,0.00
103.769,-0.31,-0.03,0.96,-0.03,-0.01,0.12,0.00,-0.00,-0.00,0.00
103.838,-0.31,-0.03,0.96,-0.10,0.03,0.09,0.00,-0.00,-0.00,0.00
103.841,-0.32,-0.02,0.96,-0.10,0.03,0.09,0.00,-0.00,-0.00,0.00
103.843,-0.32,-0.02,0.96,-0.10,0.03,0.09,0.00,-0.01,-0.00,0.00
103.885,-0.32,-0.02,0.96,-0.10,0.03,0.09,-0.00,0.00,-0.00,0.00
103.887,-0.32,-0.02,0.96,-0.15,-0.02,0.19,-0.00,0.00,-0.00,0.00
103.888,-0.33,-0.03,0.97,-0.15,-0.02,0.19,-0.00,0.00,-0.00,0.00
103.965,-0.32,-0.03,0.96,-0.15,-0.02,0.19,-0.00,0.00,-0.00,0.00
103.968,-0.32,-0.03,0.96,-0.15,-0.02,0.19,0.00,0.01,-0.00,0.00
103.969,-0.32,-0.03,0.96,-0.04,-0.03,0.09,0.00,0.01,-0.00,0.00
104.038,-0.31,-0.02,0.94,-0.04,-0.03,0.09,0.00,0.01,-0.00,0.00
104.04,-0.31,-0.02,0.94,-0.04,-0.03,0.09,0.00,0.01,0.00,0.00
104.042,-0.31,-0.02,0.94,0.09,0.03,-0.08,0.00,0.01,0.00,0.00
104.085,-0.30,-0.03,0.93,0.09,0.03,-0.08,0.00,0.01,0.00,0.00
104.087,-0.30,-0.03,0.93,0.11,-0.00,-0.15,0.00,0.01,0.00,0.00
104.089,-0.30,-0.03,0.93,0.11,-0.00,-0.15,0.00,0.00,0.00,0.00
104.164,-0.31,-0.03,0.93,0.11,-0.00,-0.15,0.00,0.00,0.00,0.00
104.166,-0.31,-0.03,0.93,0.11,-0.00,-0.15,0.00,0.00,0.00,0.00
104.166,-0.31,-0.03,0.93,0.03,-0.03,-0.18,0.00,0.00,0.00,0.00
104.238,-0.33,-0.02,0.94,0.03,-0.03,-0.18,0.00,0.00,0.00,0.00
104.241,-0.33,-0.02,0.94,0.03,-0.03,-0.18,0.00,-0.00,-0.00,0.00
104.243,-0.33,-0.02,0.94,-0.15,0.04,-0.09,0.00,-0.00,-0.00,0.00
104.282,-0.33,-0.03,0.94,-0.15,0.04,-0.09,0.00,-0.00,-0.00,0.00
104.284,-0.33,-0.03,0.94,-0.15,0.04,-0.09,0.00,-0.00,-0.00,0.00
104.284,-0.33,-0.03,0.94,-0.10,-0.03,-0.02,0.00,-0.00,-0.00,0.00
104.364,-0.33,-0.03,0.94,0.16,-0.03,0.03,0.00,-0.00,-0.00,0.00
104.368,-0.33,-0.03,0.94,0.16,-0.03,0.03,-0.00,-0.00,-0.00,0.00
104.37,-0.30,-0.03,0.95,0.16,-0.03,0.03,-0.00,-0.00,-0.00,0.00
104.431,-0.30,-0.02,0.95,0.16,-0.03,0.03,-0.00,-0.00,-0.00,0.00
104.433,-0.30,-0.02,0.95,0.16,-0.03,0.03,-0.00,-0.00,0.00,0.00
104.454,-0.30,-0.02,0.95,0.15,0.03,0.02,-0.00,-0.00,0.00,0.00
104.483,-0.32,-0.04,0.95,0.15,0.03,0.02,-0.00,-0.00,0.00,0.00
104.484,-0.32,-0.04,0.95,0.15,0.03,0.02,-0.00,-0.00,0.00,0.00
104.484,-0.32,-0.04,0.95,-0.06,-0.10,0.09,-0.00,-0.00,0.00,0.00
104.563,-0.33,-0.03,0.95,-0.06,-0.10,0.09,-0.00,-0.00,0.00,0.00
104.563,-0.33,-0.03,0.95,-0.06,-0.10,0.09,-0.00,0.00,0.00,0.00
104.564,-0.33,-0.03,0.95,-0.16,0.02,0.05,-0.00,0.00,0.00,0.00
104.634,-0.32,-0.03,0.94,-0.16,0.02,0.05,-0.00,0.00,0.00,0.00
104.636,-0.32,-0.03,0.94,-0.16,0.02,0.05,0.00,0.00,-0.00,0.00
104.637,-0.32,-0.03,0.94,-0.10,-0.05,-0.02,0.00,0.00,-0.00,0.00
104.683,-0.31,-0.03,0.95,-0.10,-0.05,-0.02,0.00,0.00,-0.00,0.00
104.685,-0.31,-0.03,0.95,-0.10,-0.05,-0.02,0.00,-0.00,-0.00,0.00
104.686,-0.31,-0.03,0.95,0.04,-0.05,0.02,0.00,-0.00,-0.00,0.00
104.762,-0.30,-0.03,0.95,0.04,-0.05,0.02,0.00,-0.00,-0.00,0.00
104.764,-0.30,-0.03,0.95,0.04,-0.05,0.02,0.00,-0.00,-0.00,0.00
104.765,-0.30,-0.03,0.95,0.10,-0.00,0.05,0.00,-0.00,-0.00,0.00
104.822,-0.30,-0.03,0.95,0.10,-0.00,0.05,0.00,-0.00,-0.00,0.00
104.823,-0.30,-0.03,0.95,0.10,-0.00,0.05,-0.00,-0.00,-0.00,0.00
104.824,-0.30,-0.03,0.95,0.09,-0.03,0.04,-0.00,-0.00,-0.00,0.00
104.9,-0.31,-0.03,0.95,0.09,-0.03,0.04,-0.00,-0.00,-0.00,0.00
104.901,-0.31,-0.03,0.95,0.09,-0.03,0.04,-0.00,-0.00,-0.00,0.00
104.903,-0.31,-0.03,0.95,-0.01,-0.04,-0.01,-0.00,-0.00,-0.00,0.00
104.959,-0.31,-0.03,0.94,-0.01,-0.04,-0.01,-0.00,-0.00,-0.00,0.00
104.961,-0.31,-0.03,0.94,-0.01,-0.04,-0.01,0.00,0.00,-0.00,0.00
104.962,-0.31,-0.03,0.94,0.03,-0.04,-0.09,0.00,0.00,-0.00,0.00
105.02,-0.31,-0.03,0.94,0.03,-0.04,-0.09,0.00,0.00,-0.00,0.00
105.024,-0.31,-0.03,0.94,0.03,-0.04,-0.09,0.00,0.01,0.00,0.00
105.025,-0.31,-0.03,0.94,0.02,0.01,-0.06,0.00,0.01,0.00,0.00
105.101,-0.31,-0.04,0.94,0.02,0.01,-0.06,0.00,0.01,0.00,0.00
105.104,-0.31,-0.04,0.94,0.02,0.01,-0.06,0.00,0.01,0.00,0.00
105.105,-0.31,-0.04,0.94,0.00,-0.05,-0.01,0.00,0.01,0.00,0.00
