time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
692.891,-0.07,-0.05,0.99,-0.01,-0.01,0.00,0.00,0.00,-0.00,0.00
692.946,-0.07,-0.05,0.99,-0.01,-0.01,0.00,0.00,0.00,-0.00,0.00
692.948,-0.07,-0.05,0.99,-0.01,-0.01,0.00,0.00,0.00,-0.01,0.00
692.949,-0.07,-0.05,0.99,0.00,-0.01,0.03,0.00,0.00,-0.01,0.00
693.004,-0.07,-0.05,0.99,0.00,-0.01,0.03,0.00,-0.00,-0.00,0.00
693.006,-0.07,-0.05,1.00,0.00,-0.01,0.03,0.00,-0.00,-0.00,0.00
693.007,-0.07,-0.05,1.00,-0.00,0.00,0.07,0.00,-0.00,-0.00,0.00
693.066,-0.07,-0.05,1.00,-0.00,0.00,0.07,0.00,0.00,-0.00,0.00
693.07,-0.07,-0.05,1.00,-0.00,0.00,0.07,0.00,0.00,-0.00,0.00
693.072,-0.07,-0.05,1.00,0.00,0.01,0.07,0.00,0.00,-0.00,0.00
693.125,-0.07,-0.05,1.00,0.00,0.01,0.07,-0.00,0.00,-0.01,0.00
693.127,-0.07,-0.05,1.00,0.00,0.01,0.07,-0.00,0.00,-0.01,0.00
693.128,-0.07,-0.05,1.00,0.01,-0.01,0.05,-0.00,0.00,-0.01,0.00
693.243,-0.07,-0.05,0.99,0.01,-0.01,0.05,-0.00,0.00,-0.01,0.00
693.244,-0.07,-0.05,0.99,-0.01,0.02,0.01,-0.00,0.00,-0.01,0.00
693.245,-0.07,-0.05,0.99,-0.01,0.02,0.01,-0.00,0.00,-0.00,0.00
693.307,-0.07,-0.05,0.99,-0.01,0.02,0.01,-0.00,0.00,-0.00,0.00
693.312,-0.07,-0.05,0.99,-0.02,0.01,-0.02,-0.00,0.00,-0.00,0.00
693.316,-0.07,-0.05,0.99,-0.02,0.01,-0.02,-0.00,0.00,-0.00,0.00
693.323,-0.07,-0.05,0.99,0.01,0.03,-0.05,-0.00,0.00,-0.00,0.00
693.324,-0.07,-0.05,0.99,0.01,0.03,-0.05,-0.00,0.00,-0.00,0.00
693.325,-0.07,-0.05,0.99,0.01,0.03,-0.05,-0.00,0.00,-0.00,0.00
693.402,-0.07,-0.05,0.99,0.01,0.03,-0.05,-0.00,0.00,-0.00,0.00
693.406,-0.07,-0.05,0.99,-0.00,-0.00,-0.02,-0.00,0.00,-0.00,0.00
693.407,-0.07,-0.05,0.99,-0.00,-0.00,-0.02,-0.00,0.00,-0.01,0.00
693.483,-0.07,-0.05,0.99,-0.00,-0.00,-0.02,-0.00,-0.00,-0.00,0.00
693.485,-0.07,-0.05,0.99,-0.01,-0.00,0.01,-0.00,-0.00,-0.00,0.00
693.487,-0.07,-0.05,0.99,-0.01,-0.00,0.01,-0.00,-0.00,-0.00,0.00
693.522,-0.07,-0.05,0.99,-0.01,-0.00,0.01,-0.00,-0.00,-0.01,0.00
693.523,-0.07,-0.05,0.99,0.02,0.00,-0.02,-0.00,-0.00,-0.01,0.00
693.524,-0.07,-0.05,0.99,0.02,0.00,-0.02,-0.00,-0.00,-0.01,0.00
693.602,-0.07,-0.05,0.99,0.02,0.00,-0.02,-0.00,-0.00,-0.01,0.00
693.607,-0.07,-0.05,0.99,0.01,-0.01,-0.06,-0.00,-0.00,-0.01,0.00
693.608,-0.07,-0.05,0.98,0.01,-0.01,-0.06,-0.00,-0.00,-0.01,0.00
693.682,-0.07,-0.05,0.98,0.01,-0.01,-0.06,-0.00,-0.00,-0.01,0.00
693.683,-0.07,-0.05,0.98,0.01,-0.01,-0.06,-0.00,-0.00,-0.00,0.00
693.684,-0.07,-0.05,0.98,-0.01,-0.01,-0.06,-0.00,-0.00,-0.00,0.00
693.721,-0.07,-0.05,0.98,-0.02,-0.00,-0.04,-0.00,-0.00,-0.00,0.00
693.723,-0.07,-0.05,0.99,-0.02,-0.00,-0.04,-0.00,-0.00,-0.00,0.00
693.724,-0.07,-0.05,0.99,-0.02,-0.00,-0.04,0.00,-0.00,-0.01,0.00
693.805,-0.07,-0.05,0.99,-0.02,-0.00,-0.04,0.00,0.00,-0.00,0.00
693.807,-0.07,-0.05,0.99,-0.01,-0.00,0.03,0.00,0.00,-0.00,0.00
693.809,-0.07,-0.05,0.99,-0.01,-0.00,0.03,0.00,0.00,-0.00,0.00
693.881,-0.07,-0.05,1.00,-0.01,-0.00,0.03,0.00,0.00,-0.00,0.00
693.884,-0.07,-0.05,1.00,-0.01,-0.00,0.03,0.00,0.00,-0.00,0.00
693.886,-0.07,-0.05,1.00,0.01,-0.01,0.06,0.00,0.00,-0.00,0.00
693.92,-0.07,-0.05,1.00,0.01,-0.01,0.06,0.00,0.00,-0.00,0.00
693.921,-0.07,-0.05,1.00,0.01,-0.01,0.06,0.00,0.00,-0.01,0.00
693.922,-0.07,-0.05,1.00,0.00,-0.00,0.10,0.00,0.00,-0.01,0.00
694.001,-0.07,-0.05,1.00,0.00,-0.00,0.10,0.00,0.00,-0.01,0.00
694.002,-0.07,-0.05,1.00,0.00,-0.00,0.10,0.00,0.00,-0.00,0.00
694.003,-0.07,-0.05,1.00,0.02,0.01,0.08,0.00,0.00,-0.00,0.00
694.113,-0.07,-0.05,1.00,0.02,0.01,0.08,0.00,0.00,-0.00,0.00
694.116,-0.07,-0.05,1.00,0.02,-0.00,0.03,0.00,0.00,-0.00,0.00
694.118,-0.07,-0.05,1.00,0.02,-0.00,0.03,0.00,0.00,-0.00,0.00
694.179,-0.07,-0.05,0.99,0.02,-0.00,0.03,0.00,0.00,-0.00,0.00
694.18,-0.07,-0.05,0.99,0.02,-0.00,0.03,-0.00,0.00,-0.00,0.00
694.181,-0.07,-0.05,0.99,-0.00,0.02,-0.02,-0.00,0.00,-0.00,0.00
694.241,-0.07,-0.05,0.99,-0.00,0.02,-0.02,-0.00,0.00,-0.00,0.00
694.244,-0.07,-0.05,0.99,-0.00,0.02,-0.02,-0.00,0.00,-0.01,0.00
694.245,-0.07,-0.05,0.99,-0.02,0.01,-0.03,-0.00,0.00,-0.01,0.00
694.314,-0.08,-0.05,0.99,-0.02,0.01,-0.03,-0.00,0.00,-0.01,0.00
694.316,-0.08,-0.05,0.99,-0.03,0.01,-0.05,-0.00,0.00,-0.01,0.00
694.317,-0.08,-0.05,0.99,-0.03,0.01,-0.05,-0.00,-0.00,-0.00,0.00
694.38,-0.08,-0.05,0.98,-0.03,0.01,-0.05,-0.00,-0.00,-0.00,0.00
694.384,-0.08,-0.05,0.98,-0.03,0.01,-0.05,-0.00,-0.00,-0.01,0.00
694.386,-0.08,-0.05,0.98,-0.03,-0.02,-0.06,-0.00,-0.00,-0.01,0.00
694.437,-0.07,-0.05,0.99,-0.03,-0.02,-0.06,-0.00,-0.00,-0.01,0.00
694.439,-0.07,-0.05,0.99,-0.03,-0.02,-0.06,-0.00,-0.00,-0.00,0.00
694.439,-0.07,-0.05,0.99,-0.01,0.00,-0.05,-0.00,-0.00,-0.00,0.00
694.513,-0.07,-0.05,0.99,-0.01,0.00,-0.05,-0.00,-0.00,-0.00,0.00
694.515,-0.07,-0.05,0.99,-0.01,0.00,-0.05,0.00,-0.00,-0.01,0.00
694.516,-0.07,-0.05,0.99,0.02,0.02,-0.03,0.00,-0.00,-0.01,0.00
694.578,-0.07,-0.06,0.99,0.02,0.02,-0.03,0.00,-0.00,-0.01,0.00
694.581,-0.07,-0.06,0.99,0.02,0.02,-0.03,0.00,-0.00,-0.00,0.00
694.583,-0.07,-0.06,0.99,0.01,-0.02,-0.00,0.00,-0.00,-0.00,0.00
694.636,-0.07,-0.06,0.99,0.00,-0.02,-0.01,0.00,-0.00,-0.00,0.00
694.638,-0.07,-0.06,0.99,0.00,-0.02,-0.01,0.00,-0.00,-0.00,0.00
694.639,-0.07,-0.06,0.99,0.00,-0.02,-0.01,0.00,-0.00,-0.00,0.00
694.712,-0.07,-0.06,0.99,0.00,-0.02,-0.01,-0.00,-0.00,-0.00,0.00
694.718,-0.07,-0.06,0.99,-0.01,-0.01,-0.02,-0.00,-0.00,-0.00,0.00
694.719,-0.07,-0.05,0.99,-0.01,-0.01,-0.02,-0.00,-0.00,-0.00,0.00
694.777,-0.07,-0.05,0.99,-0.01,-0.01,-0.02,-0.00,-0.00,-0.00,0.00
694.78,-0.07,-0.05,0.99,0.01,0.04,0.02,-0.00,-0.00,-0.00,0.00
694.782,-0.07,-0.05,0.99,0.01,0.04,0.02,0.00,-0.00,-0.00,0.00
694.837,-0.07,-0.05,0.99,0.01,0.04,0.02,0.00,-0.00,-0.00,0.00
694.839,-0.07,-0.05,0.99,0.01,0.04,0.02,0.00,-0.00,-0.01,0.00
694.844,-0.07,-0.05,0.99,0.01,-0.01,0.03,0.00,-0.00,-0.01,0.00
694.91,-0.07,-0.05,0.99,0.01,-0.01,0.03,0.00,-0.00,-0.00,0.00
694.912,-0.07,-0.05,1.00,0.01,-0.01,0.03,0.00,-0.00,-0.00,0.00
694.914,-0.07,-0.05,1.00,0.01,-0.00,0.05,0.00,-0.00,-0.00,0.00
694.977,-0.07,-0.05,1.00,0.01,-0.00,0.05,0.00,-0.00,-0.01,0.00
694.98,-0.07,-0.05,1.00,0.01,-0.00,0.05,0.00,-0.00,-0.01,0.00
694.982,-0.07,-0.05,1.00,0.03,0.01,0.06,0.00,-0.00,-0.01,0.00
695.035,-0.07,-0.05,1.00,0.03,0.01,0.06,-0.00,-0.00,-0.01,0.00
695.037,-0.07,-0.05,1.00,0.03,0.01,0.06,-0.00,-0.00,-0.01,0.00
695.038,-0.07,-0.05,1.00,0.04,-0.01,0.06,-0.00,-0.00,-0.01,0.00
695.117,-0.07,-0.05,1.00,0.04,-0.01,0.06,0.00,0.00,-0.00,0.00
695.119,-0.07,-0.05,1.00,0.04,-0.01,0.06,0.00,0.00,-0.00,0.00
695.12,-0.07,-0.05,1.00,0.04,-0.01,0.03,0.00,0.00,-0.00,0.00
695.176,-0.07,-0.05,0.99,0.04,-0.01,0.03,0.00,0.00,-0.00,0.00
695.178,-0.07,-0.05,0.99,0.04,-0.01,0.03,-0.00,0.00,-0.01,0.00
695.179,-0.07,-0.05,0.99,0.02,-0.01,-0.00,-0.00,0.00,-0.01,0.00
695.236,-0.07,-0.05,0.99,0.02,-0.01,-0.00,-0.00,0.00,-0.01,0.00
695.238,-0.07,-0.05,0.99,0.02,-0.01,-0.00,-0.00,0.00,-0.00,0.00
695.24,-0.07,-0.05,0.99,-0.02,0.01,-0.02,-0.00,0.00,-0.00,0.00
695.316,-0.07,-0.06,0.99,-0.02,0.01,-0.02,-0.00,0.00,-0.00,0.00
695.318,-0.07,-0.06,0.99,-0.02,0.01,-0.02,0.00,0.00,-0.00,0.00
695.321,-0.07,-0.06,0.99,-0.00,-0.03,-0.03,0.00,0.00,-0.00,0.00
695.375,-0.07,-0.05,0.99,-0.00,-0.03,-0.03,0.00,0.00,-0.00,0.00
695.378,-0.07,-0.05,0.99,-0.00,-0.03,-0.03,0.00,0.00,-0.00,0.00
695.38,-0.07,-0.05,0.99,-0.01,0.03,0.01,0.00,0.00,-0.00,0.00
695.437,-0.07,-0.05,0.99,-0.01,0.03,0.01,0.00,0.00,-0.00,0.00
695.44,-0.07,-0.05,0.99,-0.01,0.03,0.01,0.00,0.00,-0.01,0.00
695.441,-0.07,-0.05,0.99,-0.00,-0.00,0.01,0.00,0.00,-0.01,0.00
695.515,-0.07,-0.05,0.99,-0.00,-0.00,0.01,0.00,0.00,-0.01,0.00
695.518,-0.07,-0.05,0.99,-0.00,-0.00,0.01,-0.00,0.00,-0.00,0.00
695.519,-0.07,-0.05,0.99,0.00,-0.01,0.02,-0.00,0.00,-0.00,0.00
695.574,-0.07,-0.05,0.99,0.00,-0.01,0.02,-0.00,0.00,-0.00,0.00
695.577,-0.07,-0.05,0.99,0.00,-0.01,0.02,-0.00,0.00,-0.00,0.00
695.579,-0.07,-0.05,0.99,0.02,0.02,-0.03,-0.00,0.00,-0.00,0.00
695.632,-0.07,-0.05,0.99,0.02,0.02,-0.03,-0.00,0.00,-0.00,0.00
695.634,-0.07,-0.05,0.99,0.02,0.02,-0.03,-0.00,0.00,-0.01,0.00
695.635,-0.07,-0.05,0.99,0.02,0.01,-0.06,-0.00,0.00,-0.01,0.00
695.736,-0.07,-0.05,0.99,0.02,0.01,-0.06,-0.00,0.00,-0.01,0.00
695.74,-0.07,-0.05,0.99,0.02,0.01,-0.06,0.00,0.00,-0.00,0.00
695.744,-0.07,-0.05,0.99,-0.02,0.00,-0.06,0.00,0.00,-0.00,0.00
695.795,-0.07,-0.05,0.99,-0.02,0.00,-0.06,-0.00,0.00,-0.01,0.00
695.798,-0.07,-0.05,0.99,-0.01,-0.02,-0.03,-0.00,0.00,-0.01,0.00
695.8,-0.07,-0.05,0.99,-0.01,-0.02,-0.03,-0.00,0.00,-0.01,0.00
695.855,-0.07,-0.05,0.99,-0.01,-0.02,-0.03,0.00,0.00,-0.00,0.00
695.858,-0.07,-0.05,0.99,-0.03,-0.02,-0.01,0.00,0.00,-0.00,0.00
695.864,-0.07,-0.05,0.99,-0.03,-0.02,-0.01,0.00,0.00,-0.00,0.00
695.928,-0.07,-0.05,0.99,-0.03,-0.02,-0.01,-0.00,0.00,-0.00,0.00
695.941,-0.07,-0.05,0.99,-0.05,0.01,0.01,-0.00,0.00,-0.00,0.00
695.942,-0.08,-0.05,0.99,-0.05,0.01,0.01,-0.00,0.00,-0.00,0.00
695.973,-0.08,-0.05,0.99,-0.05,0.01,0.01,0.00,0.00,-0.00,0.00
695.974,-0.08,-0.05,0.99,-0.05,0.01,0.01,0.00,0.00,-0.00,0.00
695.975,-0.08,-0.05,0.99,-0.04,0.01,0.00,0.00,0.00,-0.00,0.00
696.033,-0.08,-0.05,0.99,-0.04,0.01,0.00,0.00,0.00,-0.00,0.00
696.035,-0.08,-0.05,0.99,-0.04,0.01,0.00,0.00,0.00,-0.00,0.00
696.035,-0.08,-0.05,0.99,-0.05,0.02,0.03,0.00,0.00,-0.00,0.00
696.152,-0.08,-0.06,0.99,-0.05,0.02,0.03,0.00,0.00,-0.00,0.00
696.153,-0.08,-0.06,0.99,-0.05,0.02,0.03,0.00,0.00,-0.00,0.00
696.154,-0.08,-0.06,0.99,-0.03,-0.02,0.02,0.00,0.00,-0.00,0.00
696.216,-0.07,-0.05,0.99,-0.03,-0.02,0.02,0.00,0.00,-0.00,0.00
696.217,-0.07,-0.05,0.99,-0.03,-0.02,0.02,-0.00,0.00,-0.00,0.00
696.217,-0.07,-0.05,0.99,-0.00,0.00,-0.02,-0.00,0.00,-0.00,0.00
696.272,-0.07,-0.05,0.99,-0.00,0.00,-0.02,0.00,-0.00,-0.01,0.00
696.274,-0.07,-0.05,0.99,0.03,0.02,-0.07,0.00,-0.00,-0.01,0.00
696.274,-0.07,-0.05,0.98,0.03,0.02,-0.07,0.00,-0.00,-0.01,0.00
696.333,-0.07,-0.05,0.98,0.03,0.02,-0.07,0.00,-0.00,-0.00,0.00
696.335,-0.07,-0.05,0.98,-0.01,-0.01,-0.01,0.00,-0.00,-0.00,0.00
696.336,-0.07,-0.05,0.99,-0.01,-0.01,-0.01,0.00,-0.00,-0.00,0.00
696.393,-0.07,-0.05,0.99,-0.01,-0.01,-0.01,0.00,-0.00,-0.00,0.00
696.397,-0.07,-0.05,0.99,-0.01,-0.01,-0.01,0.00,-0.00,-0.00,0.00
696.398,-0.07,-0.05,0.99,-0.01,-0.01,-0.01,0.00,-0.00,-0.00,0.00
696.451,-0.07,-0.05,0.99,-0.01,-0.01,-0.01,0.00,-0.00,-0.00,0.00
696.454,-0.07,-0.05,0.99,-0.01,-0.01,-0.01,0.00,-0.00,-0.00,0.00
696.455,-0.07,-0.05,0.99,-0.01,-0.01,0.03,0.00,-0.00,-0.00,0.00
696.52,-0.07,-0.05,0.99,-0.01,-0.01,0.03,0.00,-0.00,-0.01,0.00
696.523,-0.07,-0.05,1.00,-0.01,-0.01,0.03,0.00,-0.00,-0.01,0.00
696.525,-0.07,-0.05,1.00,-0.00,0.02,0.06,0.00,-0.00,-0.01,0.00
696.569,-0.07,-0.05,1.00,0.01,0.03,0.06,0.00,-0.00,-0.01,0.00
696.571,-0.07,-0.05,1.00,0.01,0.03,0.06,0.00,-0.00,-0.01,0.00
696.572,-0.07,-0.05,1.00,0.01,0.03,0.06,-0.00,-0.00,-0.00,0.00
696.691,-0.07,-0.05,1.00,0.01,0.03,0.06,-0.00,-0.00,-0.00,0.00
696.693,-0.07,-0.05,1.00,0.01,0.03,0.06,-0.00,-0.00,-0.01,0.00
696.695,-0.07,-0.05,1.00,0.05,0.01,0.05,-0.00,-0.00,-0.01,0.00
696.749,-0.07,-0.06,0.99,0.05,0.01,0.05,-0.00,-0.00,-0.01,0.00
696.752,-0.07,-0.06,0.99,0.02,-0.03,-0.02,-0.00,-0.00,-0.01,0.00
696.753,-0.07,-0.06,0.99,0.02,-0.03,-0.02,-0.00,-0.00,-0.01,0.00
696.809,-0.07,-0.05,0.98,0.02,-0.03,-0.02,-0.00,-0.00,-0.01,0.00
696.81,-0.07,-0.05,0.98,0.02,-0.03,-0.02,-0.00,-0.00,-0.00,0.00
696.812,-0.07,-0.05,0.98,0.04,-0.01,-0.07,-0.00,-0.00,-0.00,0.00
696.868,-0.07,-0.06,0.98,0.04,-0.01,-0.07,-0.00,-0.00,-0.00,0.00
696.87,-0.07,-0.06,0.98,0.04,-0.02,-0.06,-0.00,-0.00,-0.00,0.00
696.871,-0.07,-0.06,0.98,0.04,-0.02,-0.06,-0.00,0.00,-0.01,0.00
696.936,-0.07,-0.06,0.98,0.04,0.01,-0.02,-0.00,0.00,-0.01,0.00
696.938,-0.07,-0.05,0.99,0.04,0.01,-0.02,-0.00,0.00,-0.01,0.00
696.939,-0.07,-0.05,0.99,0.04,0.01,-0.02,-0.00,0.00,-0.00,0.00
696.966,-0.07,-0.05,0.99,0.04,0.01,-0.02,-0.00,0.00,-0.00,0.00
696.968,-0.07,-0.05,0.99,-0.01,-0.01,-0.00,-0.00,0.00,-0.00,0.00
696.969,-0.07,-0.05,0.99,-0.01,-0.01,-0.00,0.00,0.00,-0.00,0.00
697.047,-0.07,-0.05,0.99,-0.03,-0.00,0.06,0.00,0.00,-0.00,0.00
697.05,-0.07,-0.05,1.00,-0.03,-0.00,0.06,0.00,0.00,-0.00,0.00
697.052,-0.07,-0.05,1.00,-0.03,-0.00,0.06,0.00,0.00,-0.00,0.00
697.107,-0.07,-0.05,1.00,-0.02,0.00,0.05,0.00,0.00,-0.00,0.00
697.11,-0.07,-0.05,1.00,-0.02,0.00,0.05,0.00,0.00,-0.00,0.00
697.111,-0.07,-0.05,1.00,-0.02,0.00,0.05,0.00,0.00,-0.00,0.00
697.167,-0.07,-0.05,1.00,-0.01,0.02,0.04,0.00,0.00,-0.00,0.00
697.17,-0.07,-0.05,1.00,-0.01,0.02,0.04,0.00,0.00,-0.00,0.00
697.171,-0.07,-0.05,1.00,-0.01,0.02,0.04,0.00,0.00,-0.00,0.00
697.246,-0.07,-0.05,0.99,-0.01,0.02,0.04,0.00,0.00,-0.00,0.00
697.248,-0.07,-0.05,0.99,-0.01,0.02,0.04,0.00,0.00,-0.01,0.00
697.248,-0.07,-0.05,0.99,-0.00,-0.00,-0.01,0.00,0.00,-0.01,0.00
697.306,-0.07,-0.05,0.99,-0.00,-0.00,-0.01,0.00,0.00,-0.01,0.00
697.309,-0.07,-0.05,0.99,-0.00,-0.00,-0.01,0.00,0.00,-0.00,0.00
697.31,-0.07,-0.05,0.99,-0.01,-0.01,-0.02,0.00,0.00,-0.00,0.00
697.365,-0.07,-0.05,0.99,-0.01,-0.01,-0.02,0.00,0.00,-0.00,0.00
697.368,-0.07,-0.05,0.99,-0.01,-0.01,-0.02,0.00,0.00,-0.00,0.00
697.369,-0.07,-0.05,0.99,0.00,-0.01,-0.02,0.00,0.00,-0.00,0.00
697.448,-0.07,-0.05,0.99,0.00,-0.01,-0.02,0.00,0.00,-0.00,0.00
697.451,-0.07,-0.05,0.99,0.00,-0.01,-0.02,-0.00,-0.00,-0.00,0.00
697.453,-0.07,-0.05,0.99,-0.01,0.01,-0.01,-0.00,-0.00,-0.00,0.00
697.504,-0.08,-0.05,0.99,-0.01,0.01,-0.01,-0.00,-0.00,-0.00,0.00
697.507,-0.08,-0.05,0.99,-0.01,0.01,-0.01,-0.00,-0.00,-0.01,0.00
697.509,-0.08,-0.05,0.99,-0.04,0.01,0.01,-0.00,-0.00,-0.01,0.00
697.564,-0.07,-0.05,0.99,-0.04,0.01,0.01,-0.00,-0.00,-0.01,0.00
697.566,-0.07,-0.05,0.99,-0.04,0.01,0.01,-0.00,-0.00,-0.00,0.00
697.567,-0.07,-0.05,0.99,-0.01,-0.00,-0.00,-0.00,-0.00,-0.00,0.00
697.644,-0.07,-0.05,0.99,-0.01,-0.00,-0.00,-0.00,-0.00,-0.00,0.00
697.646,-0.07,-0.05,0.99,-0.01,-0.00,-0.00,-0.00,-0.00,-0.01,0.00
697.647,-0.07,-0.05,0.99,0.00,-0.01,-0.04,-0.00,-0.00,-0.01,0.00
697.704,-0.07,-0.05,0.99,0.00,-0.01,-0.04,-0.00,-0.00,-0.01,0.00
697.706,-0.07,-0.05,0.99,0.00,-0.01,-0.04,-0.00,-0.00,-0.00,0.00
697.707,-0.07,-0.05,0.99,0.01,-0.01,-0.03,-0.00,-0.00,-0.00,0.00
697.763,-0.07,-0.05,0.99,0.01,-0.01,-0.03,-0.00,-0.00,-0.00,0.00
697.765,-0.07,-0.05,0.99,0.01,-0.01,-0.03,0.00,-0.00,-0.01,0.00
697.767,-0.07,-0.05,0.99,0.03,0.00,-0.05,0.00,-0.00,-0.01,0.00
697.844,-0.07,-0.05,0.99,0.03,0.00,-0.05,0.00,-0.00,-0.01,0.00
697.846,-0.07,-0.05,0.99,0.03,0.00,-0.05,0.00,-0.00,-0.00,0.00
697.848,-0.07,-0.05,0.99,0.03,0.00,-0.00,0.00,-0.00,-0.00,0.00
697.903,-0.07,-0.06,0.99,0.03,0.00,-0.00,0.00,-0.00,-0.00,0.00
697.906,-0.07,-0.06,0.99,0.03,0.00,-0.00,0.00,-0.00,-0.01,0.00
697.907,-0.07,-0.06,0.99,0.02,-0.02,0.01,0.00,-0.00,-0.01,0.00
697.983,-0.07,-0.06,0.99,0.02,-0.02,0.01,0.00,-0.00,-0.01,0.00
697.985,-0.07,-0.06,0.99,0.02,-0.02,0.01,0.00,-0.00,-0.01,0.00
697.986,-0.07,-0.06,0.99,0.04,-0.02,0.03,0.00,-0.00,-0.01,0.00
698.042,-0.07,-0.05,0.99,0.04,-0.02,0.03,0.00,-0.00,-0.01,0.00
698.045,-0.07,-0.05,0.99,0.04,-0.02,0.03,0.00,-0.00,-0.00,0.00
698.046,-0.07,-0.05,0.99,-0.01,0.01,0.04,0.00,-0.00,-0.00,0.00
698.103,-0.07,-0.05,1.00,-0.01,0.01,0.04,0.00,-0.00,-0.00,0.00
698.106,-0.07,-0.05,1.00,0.02,-0.00,0.08,0.00,-0.00,-0.00,0.00
698.136,-0.07,-0.05,1.00,0.02,-0.00,0.08,0.00,0.00,-0.01,0.00
698.183,-0.07,-0.05,1.00,0.02,-0.00,0.08,0.00,0.00,-0.01,0.00
698.184,-0.07,-0.05,1.00,0.02,-0.00,0.08,0.00,0.00,-0.00,0.00
698.185,-0.07,-0.05,1.00,0.01,0.00,0.07,0.00,0.00,-0.00,0.00
698.241,-0.07,-0.05,1.00,0.01,0.00,0.07,0.00,0.00,-0.00,0.00
698.242,-0.07,-0.05,1.00,0.01,0.00,0.07,0.00,0.00,-0.00,0.00
698.243,-0.07,-0.05,1.00,0.00,-0.01,0.07,0.00,0.00,-0.00,0.00
698.301,-0.07,-0.05,1.00,0.00,-0.01,0.07,0.00,0.00,-0.00,0.00
698.303,-0.07,-0.05,1.00,0.00,-0.01,0.07,0.00,0.00,-0.00,0.00
698.304,-0.07,-0.05,1.00,-0.01,-0.01,0.04,0.00,0.00,-0.00,0.00
698.38,-0.07,-0.05,1.00,-0.01,-0.01,0.04,0.00,0.00,-0.00,0.00
698.382,-0.07,-0.05,1.00,-0.03,0.01,0.02,0.00,0.00,-0.00,0.00
698.384,-0.07,-0.05,1.00,-0.03,0.01,0.02,-0.00,0.00,-0.00,0.00
698.44,-0.07,-0.05,0.99,-0.03,0.01,0.02,-0.00,0.00,-0.00,0.00
698.441,-0.07,-0.05,0.99,-0.03,0.01,0.02,-0.00,0.00,-0.01,0.00
698.441,-0.07,-0.05,0.99,-0.02,0.01,-0.03,-0.00,0.00,-0.01,0.00
698.523,-0.07,-0.05,0.99,-0.04,0.01,-0.06,-0.00,0.00,-0.01,0.00
698.526,-0.07,-0.05,0.99,-0.04,0.01,-0.06,-0.00,0.00,-0.00,0.00
698.528,-0.08,-0.05,0.99,-0.04,0.01,-0.06,-0.00,0.00,-0.00,0.00
698.585,-0.07,-0.05,0.98,-0.04,0.01,-0.06,-0.00,0.00,-0.00,0.00
698.586,-0.07,-0.05,0.98,-0.04,0.01,-0.06,-0.00,0.00,-0.01,0.00
698.587,-0.07,-0.05,0.98,-0.01,0.02,-0.08,-0.00,0.00,-0.01,0.00
698.64,-0.08,-0.05,0.98,-0.01,0.02,-0.08,-0.00,0.00,-0.01,0.00
698.641,-0.08,-0.05,0.98,-0.01,0.02,-0.08,-0.00,0.00,-0.00,0.00
698.641,-0.08,-0.05,0.98,-0.05,-0.01,-0.08,-0.00,0.00,-0.00,0.00
698.7,-0.08,-0.05,0.98,-0.05,-0.01,-0.08,-0.00,0.00,-0.00,0.00
698.701,-0.08,-0.05,0.98,-0.05,-0.01,-0.08,-0.00,0.00,-0.00,0.00
698.701,-0.08,-0.05,0.98,-0.03,0.00,-0.11,-0.00,0.00,-0.00,0.00
698.779,-0.07,-0.05,0.98,-0.03,0.00,-0.11,-0.00,0.00,-0.00,0.00
698.781,-0.07,-0.05,0.98,-0.03,0.00,-0.11,-0.00,-0.00,-0.00,0.00
698.782,-0.07,-0.05,0.98,-0.01,0.02,-0.06,-0.00,-0.00,-0.00,0.00
698.839,-0.07,-0.05,0.99,-0.01,0.02,-0.06,-0.00,-0.00,-0.00,0.00
698.84,-0.07,-0.05,0.99,0.00,-0.01,-0.02,-0.00,-0.00,-0.00,0.00
698.842,-0.07,-0.05,0.99,0.00,-0.01,-0.02,0.00,-0.00,-0.00,0.00
698.897,-0.07,-0.06,0.99,0.00,-0.01,-0.02,0.00,-0.00,-0.00,0.00
698.898,-0.07,-0.06,0.99,0.00,-0.01,-0.02,0.00,-0.00,-0.00,0.00
698.899,-0.07,-0.06,0.99,-0.00,-0.02,-0.01,0.00,-0.00,-0.00,0.00
698.978,-0.07,-0.05,0.99,-0.00,-0.02,-0.01,0.00,-0.00,-0.00,0.00
698.979,-0.07,-0.05,0.99,-0.00,-0.02,-0.01,0.00,-0.00,-0.00,0.00
698.98,-0.07,-0.05,0.99,0.01,-0.00,0.04,0.00,-0.00,-0.00,0.00
699.039,-0.07,-0.05,1.00,0.01,-0.00,0.04,0.00,-0.00,-0.00,0.00
699.041,-0.07,-0.05,1.00,0.01,-0.00,0.04,0.00,-0.00,-0.01,0.00
699.043,-0.07,-0.05,1.00,0.00,0.01,0.06,0.00,-0.00,-0.01,0.00
699.096,-0.07,-0.05,1.00,0.00,0.01,0.06,0.00,-0.00,-0.01,0.00
699.098,-0.07,-0.05,1.00,0.00,0.01,0.06,0.00,-0.00,-0.00,0.00
699.098,-0.07,-0.05,1.00,0.00,0.02,0.08,0.00,-0.00,-0.00,0.00
699.176,-0.07,-0.05,1.00,0.00,0.02,0.08,0.00,-0.00,-0.01,0.00
699.178,-0.07,-0.06,1.00,0.00,0.02,0.08,0.00,-0.00,-0.01,0.00
